split,class_id,class_name,class_label,filename,path,extension,exists,readable,error,file_size_kb,width,height,aspect_ratio,mode,brightness,contrast,mean_r,mean_g,mean_b,green_excess,saturation,md5
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2730.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2730.jpg,.jpg,True,True,,11.0849609375,224,224,1.0,RGB,82.07541,44.35136,77.19332,96.49283,72.54008,43.25225,39.27583,c09620558f9d7c8f5d85fcf6f37bca9d
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2735.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2735.jpg,.jpg,True,True,,10.4384765625,224,224,1.0,RGB,84.50362,54.987236,92.220024,98.78637,62.504444,42.848274,49.02607,ddb7447d86c338b5f7d26246cd632567
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2741.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2741.jpg,.jpg,True,True,,11.75,224,224,1.0,RGB,113.548256,52.30221,111.74936,128.5967,100.298706,45.14533,46.20532,f4355b0a72c82827057a2207be796611
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2745.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2745.jpg,.jpg,True,True,,11.2041015625,224,224,1.0,RGB,82.01038,42.80439,87.55634,92.67536,65.799446,31.994938,38.59401,88136ddab4781704b7ca3259fcb56a8c
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2746.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2746.jpg,.jpg,True,True,,9.4951171875,224,224,1.0,RGB,68.43485,44.398052,74.77019,85.29247,45.24191,50.572845,46.803253,87d53587a6b36ca229cefb8b8454867f
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2751.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2751.jpg,.jpg,True,True,,10.763671875,224,224,1.0,RGB,134.25076,40.25435,126.05979,148.69765,127.994835,43.34066,38.1591,3f4d9967afa3c5b19f4e8dd65397809f
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2753.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2753.jpg,.jpg,True,True,,12.59765625,224,224,1.0,RGB,119.537865,55.321198,118.01833,137.48,103.115295,53.82635,45.098732,632892904ce30ed19370d7b1a34434d7
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2758.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2758.jpg,.jpg,True,True,,9.76953125,224,224,1.0,RGB,108.624344,54.881653,113.555305,125.61559,86.702126,50.97375,52.90599,4bfad9e44ebf752a890c06badd2627ba
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2763.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2763.jpg,.jpg,True,True,,11.314453125,224,224,1.0,RGB,114.14073,47.49412,104.504486,135.77075,102.14694,64.89007,51.00576,997b16d0b49264eab13f1c37b2b4273d
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2764.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2764.jpg,.jpg,True,True,,9.970703125,224,224,1.0,RGB,126.27252,50.419605,129.79245,151.31212,97.71299,75.118805,63.0679,d378b227fb12cea884878ed2341cd544
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2765.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2765.jpg,.jpg,True,True,,11.681640625,224,224,1.0,RGB,125.265465,52.979156,102.44408,144.6314,128.72095,58.097775,59.172493,4e224f1c36a291020b424103aad1da6e
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2767.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2767.jpg,.jpg,True,True,,12.353515625,224,224,1.0,RGB,115.68847,51.06767,104.57438,142.99084,99.50018,81.90715,60.07105,8317646f6d4949d4b7a24358003d073f
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2768.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2768.jpg,.jpg,True,True,,13.8837890625,224,224,1.0,RGB,97.546555,49.336136,100.511,104.73248,87.39619,21.557777,34.893135,224eee742fcd3cd42f1764da14f8d5cb
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2782.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2782.jpg,.jpg,True,True,,11.6787109375,224,224,1.0,RGB,101.9666,55.40937,114.45743,119.79642,71.64594,53.489456,59.53916,6aef8b4edb9c0ea95123a50c01eec63d
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2783.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2783.jpg,.jpg,True,True,,13.4267578125,224,224,1.0,RGB,109.97643,56.096794,115.90619,128.22612,85.796974,54.749084,53.15539,e4c70c4eb74a757943b56d104ec6fda3
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2787.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2787.jpg,.jpg,True,True,,11.3095703125,224,224,1.0,RGB,124.7044,49.75518,131.9422,142.07906,100.09192,52.124004,54.02505,3bfae696ec82c3a345bad2781d224e11
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2795.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2795.jpg,.jpg,True,True,,13.2431640625,224,224,1.0,RGB,104.903824,56.864952,112.1474,122.55692,80.00716,52.959282,55.280033,6a50f6364cb520422fe5c8c444763cee
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2796.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2796.jpg,.jpg,True,True,,12.033203125,224,224,1.0,RGB,107.32196,67.36426,108.90202,120.40553,92.658325,39.250717,38.884865,e5dc4f02d906af9d94355eedb20cbb02
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2804.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2804.jpg,.jpg,True,True,,10.3427734375,224,224,1.0,RGB,75.879135,46.917427,66.023415,94.62086,66.99314,56.225147,45.44912,cbd11d0a781e44e7cd3264033385610c
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2823.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2823.jpg,.jpg,True,True,,11.1298828125,224,224,1.0,RGB,77.85092,57.2153,84.07165,97.25598,52.225147,58.215164,58.560207,e3968b6447ee9ac0a3fc20f2527e77e4
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2825.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2825.jpg,.jpg,True,True,,10.830078125,224,224,1.0,RGB,98.42887,49.773415,87.36129,119.93188,87.99345,64.509026,50.700615,9dc2644aa4348f1c65aef69cc04b7709
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2827.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2827.jpg,.jpg,True,True,,11.1494140625,224,224,1.0,RGB,75.77184,64.65667,86.12201,91.37249,49.82103,46.801937,52.049507,436ea69b1ec7954747c4602f38d6be37
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2834.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2834.jpg,.jpg,True,True,,11.8623046875,224,224,1.0,RGB,109.47679,49.69568,106.76365,132.23032,89.4364,68.26056,54.19836,736fb09f3b845d1d39fb42cae844a0dd
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2841.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2841.jpg,.jpg,True,True,,12.2138671875,224,224,1.0,RGB,95.332054,46.913692,96.60244,117.67343,71.72031,67.02412,53.779514,e89deded33e3277bf59914bd1e36ab20
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2844.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2844.jpg,.jpg,True,True,,10.9873046875,224,224,1.0,RGB,91.472015,52.569237,94.46787,104.655014,75.29315,39.549007,44.86673,97879905877e979fa79752d0d60c1d6a
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2854.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2854.jpg,.jpg,True,True,,14.4833984375,224,224,1.0,RGB,118.53061,47.777107,116.02665,138.30556,101.25964,59.324837,45.934093,106afc29b76e318a2855ec1618745955
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2860.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2860.jpg,.jpg,True,True,,11.2275390625,224,224,1.0,RGB,108.17689,48.27326,109.84323,127.9097,86.777725,59.19844,52.45781,752222b3852a7fb8c624d676d13e7b50
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2878.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2878.jpg,.jpg,True,True,,13.806640625,224,224,1.0,RGB,81.679115,56.33609,84.72419,109.3,51.013153,82.86266,63.76919,34c3e47abc1bd0cad36ef3270438131a
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2882.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2882.jpg,.jpg,True,True,,11.0126953125,224,224,1.0,RGB,91.40912,58.356228,97.555504,111.422554,65.249306,60.0403,58.09379,495be7d7b1e801c2ac0fef1d59b0c495
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2884.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2884.jpg,.jpg,True,True,,11.927734375,224,224,1.0,RGB,93.82503,57.078224,104.50588,102.88176,74.087456,27.170181,48.012596,20820b7d671c05cda47eae55b9193bed
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2890.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2890.jpg,.jpg,True,True,,11.00390625,224,224,1.0,RGB,122.41985,67.22494,153.75444,138.83185,74.67327,49.23599,88.31078,10c8dc321e6e1f23f428f87e09c98bf5
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2894.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2894.jpg,.jpg,True,True,,11.2802734375,224,224,1.0,RGB,87.21633,49.71182,95.42108,95.37693,70.85098,24.481804,42.38955,57474a0bbf28a4c2f86e80e18f770f04
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2895.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2895.jpg,.jpg,True,True,,12.2666015625,224,224,1.0,RGB,116.834435,45.617477,118.64475,125.78822,106.070335,26.861368,37.04185,e6bb93a10f2c89967410901dad18c358
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2898.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2898.jpg,.jpg,True,True,,12.701171875,224,224,1.0,RGB,125.217316,57.405857,102.53743,145.34995,127.76455,60.39792,54.498066,a1c04f24434b3ef4561e78d0ea7f43db
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2899.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2899.jpg,.jpg,True,True,,10.556640625,224,224,1.0,RGB,122.15734,47.143597,100.08411,140.76521,125.62271,55.8236,54.03673,00df1a6159499743825b8baef294edea
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2904.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2904.jpg,.jpg,True,True,,10.9814453125,224,224,1.0,RGB,100.363205,48.709106,88.19641,109.18021,103.71299,26.451012,41.922234,76cb658a2a46349fca3d5677a2a4d800
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2917.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2917.jpg,.jpg,True,True,,12.314453125,224,224,1.0,RGB,120.85329,45.501827,112.42556,140.28667,109.84762,58.300163,44.710358,780002279480a3600fe4bd3f3919172e
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2921.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2921.jpg,.jpg,True,True,,13.6064453125,224,224,1.0,RGB,111.44337,47.795845,111.01863,129.68576,93.625694,54.7272,49.393894,e4c7d8740d7e743f7aca76337a073236
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2925.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2925.jpg,.jpg,True,True,,10.8798828125,224,224,1.0,RGB,99.54956,60.08569,84.77402,127.29359,86.58108,83.232086,55.103992,5f292514eccda2bceeb0deb9f7121c25
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2930.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2930.jpg,.jpg,True,True,,10.6123046875,224,224,1.0,RGB,95.38408,54.56361,81.48994,107.62221,97.0401,36.714386,44.51471,7bb568a6a092a69f5f1e6b4e3581e95f
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2933.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2933.jpg,.jpg,True,True,,10.994140625,224,224,1.0,RGB,81.22294,58.011387,76.63132,89.438736,77.59877,24.64738,36.05403,31a7b0b59b81bb8b3c7c98b002540b51
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2936.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2936.jpg,.jpg,True,True,,13.541015625,224,224,1.0,RGB,103.40462,52.625893,95.346085,122.37955,92.48822,56.924786,43.16486,d28433d83ab4d74d6669f35e8231ee96
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2945.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2945.jpg,.jpg,True,True,,10.8876953125,224,224,1.0,RGB,144.31862,47.927834,126.734634,159.53918,146.682,45.66173,44.34425,26e71c2f4395f99062965a43189d7549
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2951.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2951.jpg,.jpg,True,True,,11.111328125,224,224,1.0,RGB,132.19731,49.443275,122.21295,144.6688,129.71022,37.414402,35.93112,da57a0e9df74e2b78340fe43edc6bd5d
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2952.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2952.jpg,.jpg,True,True,,10.400390625,224,224,1.0,RGB,139.01778,42.746616,127.97828,150.07834,138.99669,33.18172,34.256477,eea5197c6b2effa83dca2f1a04a429c0
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2966.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2966.jpg,.jpg,True,True,,10.8642578125,224,224,1.0,RGB,154.91864,40.8173,146.64421,167.56252,150.54916,37.93166,34.87458,af8c884c35d4f2f4d4d3adf067e2e235
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2967.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2967.jpg,.jpg,True,True,,13.0615234375,224,224,1.0,RGB,119.23961,48.788216,107.53779,137.70457,112.47649,55.39489,47.260185,772869a3d62d4fa87d084bc6f30dce67
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2972.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2972.jpg,.jpg,True,True,,10.623046875,224,224,1.0,RGB,135.2318,49.55952,116.341896,153.37318,135.98029,54.424187,47.256695,4aa0e371afd36a527980ea456b2906ae
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2976.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2976.jpg,.jpg,True,True,,11.2001953125,224,224,1.0,RGB,115.12097,49.3181,100.90637,132.895,111.56155,53.322105,39.052673,d6aeb3b32cccf61b864c6004566d6050
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2978.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2978.jpg,.jpg,True,True,,10.9130859375,224,224,1.0,RGB,70.15237,54.432034,68.456116,80.92154,61.07944,32.307518,35.901726,13b3cd6bfcddf8a7856c563d76ee5eb1
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2980.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2980.jpg,.jpg,True,True,,10.779296875,224,224,1.0,RGB,145.69746,38.03723,145.19238,154.08406,137.81595,25.159798,35.939255,12f7901c646e14ae8e756cb156124667
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2982.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2982.jpg,.jpg,True,True,,11.0400390625,224,224,1.0,RGB,93.076965,54.906864,94.99157,97.94456,86.29476,14.602778,27.842035,0a061e6f9e1dfcf4092b7093e9cce300
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2984.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2984.jpg,.jpg,True,True,,10.568359375,224,224,1.0,RGB,157.1693,36.936844,148.66954,167.91614,154.92221,32.240513,32.777046,fc73c8c9a6c0624d5ed729beb67f7e63
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2988.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2988.jpg,.jpg,True,True,,11.2744140625,224,224,1.0,RGB,92.36662,40.913975,87.399635,108.51585,81.18439,48.447662,42.126892,02c1b52672a9f86d3aecee99b945d742
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2991.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2991.jpg,.jpg,True,True,,12.234375,224,224,1.0,RGB,134.00693,45.723095,121.95464,145.8562,134.20992,35.54785,39.911274,95b2223f52ff55a9c3208e18e69c5192
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2992.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2992.jpg,.jpg,True,True,,11.6953125,224,224,1.0,RGB,123.456635,50.506924,107.36218,138.19983,124.80788,44.22961,48.861088,b1afc94ed30e00f7414e61c302277296
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2993.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2993.jpg,.jpg,True,True,,11.0986328125,224,224,1.0,RGB,97.21907,56.96282,86.68768,109.35385,95.61567,36.404358,37.930546,ae0776a923c1db9424eb49fb93383f01
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2995.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2995.jpg,.jpg,True,True,,9.30859375,224,224,1.0,RGB,73.345695,42.596054,83.66123,91.33968,45.03617,53.981964,54.618362,821a8ebd866d7860712324ff94dbe7e3
test,3,LEAF_BLIGHT,Leaf Blight,to_label_2997.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_2997.jpg,.jpg,True,True,,12.2783203125,224,224,1.0,RGB,87.89482,61.451035,88.72997,95.104774,79.84973,21.629843,27.841957,d67118d9299c044141385c545604f8db
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3000.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3000.jpg,.jpg,True,True,,10.400390625,224,224,1.0,RGB,135.14198,42.956127,120.35915,151.6597,133.40709,49.553154,41.30985,722fadb0aacf87530074707295b078f4
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3007.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3007.jpg,.jpg,True,True,,12.45703125,224,224,1.0,RGB,152.9388,44.79041,148.08044,163.1018,147.63416,30.48902,31.439852,ea9569e8262285f59be8af1c6da70dd7
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3009.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3009.jpg,.jpg,True,True,,12.1611328125,224,224,1.0,RGB,141.15253,43.41737,139.94002,152.342,131.17557,33.56842,34.936104,1046599354e861eb4cd06c29c804d7d1
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3013.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3013.jpg,.jpg,True,True,,11.728515625,224,224,1.0,RGB,123.337906,55.271793,109.64551,149.38254,110.98569,78.133865,52.65621,30a3714ca0e1643c1816c512cdd92f52
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3014.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3014.jpg,.jpg,True,True,,9.70703125,224,224,1.0,RGB,80.286545,46.912952,72.576035,87.74576,80.53785,22.37763,27.144093,36910ee6a727b3d11ef4bbbf23306f08
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3017.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3017.jpg,.jpg,True,True,,10.5439453125,224,224,1.0,RGB,123.21601,45.418568,100.92987,136.48218,132.23601,39.79849,48.74143,18ac4d53f7dfa859fa33150b1b34e435
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3019.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3019.jpg,.jpg,True,True,,10.466796875,224,224,1.0,RGB,112.16967,49.592194,87.72732,142.2169,106.56477,90.1417,61.37992,f0b8daca7135d80a548923a3bd25ed87
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3020.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3020.jpg,.jpg,True,True,,12.1416015625,224,224,1.0,RGB,113.24746,48.961254,100.22441,146.53732,92.98065,99.8696,62.9546,417071757f8ca696a7f6111cd1edc45f
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3028.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3028.jpg,.jpg,True,True,,10.4384765625,224,224,1.0,RGB,99.847786,43.206944,92.5468,108.90013,98.09644,27.157028,25.185328,af10756a205d851c26f474775fcde2b0
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3030.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3030.jpg,.jpg,True,True,,10.595703125,224,224,1.0,RGB,126.3623,47.59151,127.763596,139.44435,111.87893,39.246193,37.28109,ca05373e1310ef461fafb54e35d5867d
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3036.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3036.jpg,.jpg,True,True,,11.453125,224,224,1.0,RGB,115.401596,41.624252,113.97086,143.38889,88.845024,83.96189,57.341118,ff0a1adaa2891d217e1af8dae9be9fbc
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3037.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3037.jpg,.jpg,True,True,,10.400390625,224,224,1.0,RGB,123.06431,50.287224,110.330894,151.93225,106.92979,86.603836,55.831154,8e2e42fdbd5ee3a369a96b3e0f54d94b
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3038.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3038.jpg,.jpg,True,True,,10.1259765625,224,224,1.0,RGB,130.04681,46.824627,121.882515,153.91556,114.342354,71.60625,49.134945,84eed67bbb60ee99a3e792000588c271
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3041.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3041.jpg,.jpg,True,True,,10.544921875,224,224,1.0,RGB,113.87133,57.966972,106.24416,143.28905,92.080795,88.25313,61.71608,ecd56ba154e3b5a223e31e5db66f7bc6
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3045.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3045.jpg,.jpg,True,True,,10.1728515625,224,224,1.0,RGB,107.9313,41.05707,104.92875,119.89168,98.97345,35.881157,33.608818,42ac799167413f9cca16e952bd02aa07
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3047.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3047.jpg,.jpg,True,True,,11.140625,224,224,1.0,RGB,88.59504,39.211445,89.819695,108.488716,67.4767,59.68104,46.90946,c1eb90aeed6898220a8043ffa82c3c53
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3049.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3049.jpg,.jpg,True,True,,10.9609375,224,224,1.0,RGB,102.380875,43.44742,107.743065,114.13782,85.26174,35.27083,40.674946,9fa403e8ebc199e7b50bb01595ad076f
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3056.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3056.jpg,.jpg,True,True,,11.6943359375,224,224,1.0,RGB,117.77192,44.249596,112.34429,128.17082,112.800644,31.196707,33.797215,c2381fcf4e7602443cee8ce06f53cd19
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3063.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3063.jpg,.jpg,True,True,,10.533203125,224,224,1.0,RGB,89.14204,57.614197,78.04313,113.2728,76.11017,72.392296,45.437958,a753003b7242f29da6bceb0b7180c9a0
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3068.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3068.jpg,.jpg,True,True,,11.9326171875,224,224,1.0,RGB,110.60445,52.25105,85.470406,154.09258,92.25036,130.46439,81.22565,1ed14113a723b17102dbbd54c35020c5
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3080.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3080.jpg,.jpg,True,True,,12.5205078125,224,224,1.0,RGB,98.223816,45.244587,90.73266,110.094864,93.84391,35.613163,34.061443,b8bc64fe01ecfbdf542223bacb31a0c1
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3084.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3084.jpg,.jpg,True,True,,12.2275390625,224,224,1.0,RGB,116.74394,50.60134,108.871315,132.72198,108.63855,47.934093,44.021744,beed9d26a2857b1528750c6a2ace7ccf
test,3,LEAF_BLIGHT,Leaf Blight,to_label_3097.jpg,E:\Master\thesis-clean\notebooks\data\raw\test\LEAF_BLIGHT\to_label_3097.jpg,.jpg,True,True,,10.75,224,224,1.0,RGB,123.050674,42.44962,98.376854,147.03537,123.7398,71.9541,53.40342,425ab0c9c689717cc26f2afdf365f289
