image_id,filename,original_path,processed_image_path,pseudo_mask_path,class_name,class_idx,target_class,pred_class,confidence,threshold_method,threshold_value,mask_coverage,mask_area_ratio,num_components,largest_component_ratio,boundary_pixel_ratio,is_disease_class,segmentation_trust,pred_correct,recommended_use
to_label_3350,LEAF_BLIGHT_to_label_3350.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3350.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3350.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3350.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.719667375087738,fixed,0.5,0.26815609056122447,0.26815609056122447,2,0.6708286882199925,0.02272002551020408,True,review,True,manual_review
to_label_3351,LEAF_BLIGHT_to_label_3351.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3351.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3351.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3351.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999555349349976,fixed,0.5,0.10323660714285714,0.10323660714285714,1,1.0,0.012994260204081632,True,high,True,train_candidate
to_label_3354,LEAF_BLIGHT_to_label_3354.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3354.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3354.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3354.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9982959628105164,fixed,0.5,0.07358099489795919,0.07358099489795919,1,1.0,0.011838329081632654,True,high,True,train_candidate
to_label_3357,LEAF_BLIGHT_to_label_3357.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3357.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3357.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3357.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9990395903587341,fixed,0.5,0.0889469068877551,0.0889469068877551,1,1.0,0.012675382653061224,True,high,True,train_candidate
to_label_3358,LEAF_BLIGHT_to_label_3358.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3358.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3358.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3358.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999901056289673,fixed,0.5,0.12017697704081633,0.12017697704081633,1,1.0,0.014389349489795918,True,high,True,train_candidate
to_label_3359,LEAF_BLIGHT_to_label_3359.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3359.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3359.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3359.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.6263577342033386,fixed,0.5,0.07154815051020408,0.07154815051020408,1,1.0,0.012555803571428572,True,review,True,manual_review
to_label_3360,LEAF_BLIGHT_to_label_3360.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3360.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3360.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3360.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.983044445514679,fixed,0.5,0.14766023596938777,0.14766023596938777,1,1.0,0.018255739795918366,True,high,True,train_candidate
to_label_3361,LEAF_BLIGHT_to_label_3361.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3361.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3361.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3361.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998830556869507,fixed,0.5,0.07220583545918367,0.07220583545918367,1,1.0,0.01132015306122449,True,high,True,train_candidate
to_label_3362,LEAF_BLIGHT_to_label_3362.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3362.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3362.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3362.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9974972605705261,fixed,0.5,0.060845822704081634,0.060845822704081634,1,1.0,0.011240433673469387,True,high,True,train_candidate
to_label_3363,LEAF_BLIGHT_to_label_3363.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3363.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3363.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3363.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9997434020042419,fixed,0.5,0.06582828443877552,0.06582828443877552,2,0.9887980623675446,0.01251594387755102,True,high,True,train_candidate
to_label_3364,LEAF_BLIGHT_to_label_3364.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3364.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3364.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3364.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.999552309513092,fixed,0.5,0.07979910714285714,0.07979910714285714,1,1.0,0.011878188775510204,True,high,True,train_candidate
to_label_3367,LEAF_BLIGHT_to_label_3367.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3367.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3367.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3367.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9991637468338013,fixed,0.5,0.15280213647959184,0.15280213647959184,1,1.0,0.017299107142857144,True,high,True,train_candidate
to_label_3369,LEAF_BLIGHT_to_label_3369.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3369.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3369.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3369.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.6101014018058777,fixed,0.5,0.09881218112244898,0.09881218112244898,1,1.0,0.010642538265306123,True,review,True,manual_review
to_label_3370,LEAF_BLIGHT_to_label_3370.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3370.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3370.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3370.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998757839202881,fixed,0.5,0.14407286352040816,0.14407286352040816,2,0.9948817263798589,0.012755102040816327,True,high,True,train_candidate
to_label_3372,LEAF_BLIGHT_to_label_3372.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3372.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3372.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3372.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.957308292388916,fixed,0.5,0.1845703125,0.1845703125,1,1.0,0.01905293367346939,True,high,True,train_candidate
to_label_3373,LEAF_BLIGHT_to_label_3373.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3373.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3373.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3373.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9994660019874573,fixed,0.5,0.08203125,0.08203125,1,1.0,0.008370535714285714,True,high,True,train_candidate
to_label_3375,LEAF_BLIGHT_to_label_3375.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3375.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3375.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3375.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999459981918335,fixed,0.5,0.10220025510204081,0.10220025510204081,1,1.0,0.009207589285714286,True,high,True,train_candidate
to_label_3376,LEAF_BLIGHT_to_label_3376.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3376.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3376.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3376.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999651908874512,fixed,0.5,0.07692920918367346,0.07692920918367346,1,1.0,0.012675382653061224,True,high,True,train_candidate
to_label_3377,LEAF_BLIGHT_to_label_3377.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3377.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3377.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3377.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9970182180404663,fixed,0.5,0.09911112882653061,0.09911112882653061,1,1.0,0.00936702806122449,True,high,True,train_candidate
to_label_3379,LEAF_BLIGHT_to_label_3379.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3379.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3379.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3379.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999997615814209,fixed,0.5,0.0908203125,0.0908203125,1,1.0,0.012994260204081632,True,high,True,train_candidate
to_label_3380,LEAF_BLIGHT_to_label_3380.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3380.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3380.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3380.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9971304535865784,fixed,0.5,0.08410395408163265,0.08410395408163265,1,1.0,0.01132015306122449,True,high,True,train_candidate
to_label_3381,LEAF_BLIGHT_to_label_3381.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3381.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3381.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3381.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.987643837928772,fixed,0.5,0.10899633290816327,0.10899633290816327,1,1.0,0.009765625,True,high,True,train_candidate
to_label_3382,LEAF_BLIGHT_to_label_3382.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3382.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3382.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3382.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9997383952140808,fixed,0.5,0.10008769132653061,0.10008769132653061,1,1.0,0.009127869897959183,True,high,True,train_candidate
to_label_3384,LEAF_BLIGHT_to_label_3384.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3384.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3384.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3384.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999902248382568,fixed,0.5,0.08591757015306123,0.08591757015306123,1,1.0,0.011120854591836735,True,high,True,train_candidate
to_label_3385,LEAF_BLIGHT_to_label_3385.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3385.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3385.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3385.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998781681060791,fixed,0.5,0.10732222576530612,0.10732222576530612,1,1.0,0.012755102040816327,True,high,True,train_candidate
to_label_3386,LEAF_BLIGHT_to_label_3386.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3386.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3386.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3386.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999362230300903,fixed,0.5,0.08695392219387756,0.08695392219387756,1,1.0,0.012276785714285714,True,high,True,train_candidate
to_label_3387,LEAF_BLIGHT_to_label_3387.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3387.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3387.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3387.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.999948263168335,fixed,0.5,0.10299744897959184,0.10299744897959184,1,1.0,0.0074936224489795915,True,high,True,train_candidate
to_label_3388,LEAF_BLIGHT_to_label_3388.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3388.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3388.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3388.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9988221526145935,fixed,0.5,0.1259167729591837,0.1259167729591837,2,0.5648939537828427,0.015904017857142856,True,high,True,train_candidate
to_label_3390,LEAF_BLIGHT_to_label_3390.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3390.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3390.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3390.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9927099943161011,fixed,0.5,0.12155213647959184,0.12155213647959184,1,1.0,0.012755102040816327,True,high,True,train_candidate
to_label_3391,LEAF_BLIGHT_to_label_3391.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3391.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3391.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3391.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998683929443359,fixed,0.5,0.09249441964285714,0.09249441964285714,1,1.0,0.011957908163265306,True,high,True,train_candidate
to_label_3392,LEAF_BLIGHT_to_label_3392.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3392.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3392.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3392.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999805688858032,fixed,0.5,0.10524952168367346,0.10524952168367346,1,1.0,0.014508928571428572,True,high,True,train_candidate
to_label_3394,LEAF_BLIGHT_to_label_3394.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3394.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3394.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3394.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9767398238182068,fixed,0.5,0.16169084821428573,0.16169084821428573,1,1.0,0.0176578443877551,True,high,True,train_candidate
to_label_3395,LEAF_BLIGHT_to_label_3395.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3395.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3395.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3395.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9423453211784363,fixed,0.5,0.09500558035714286,0.09500558035714286,1,1.0,0.011439732142857142,True,high,True,train_candidate
to_label_3396,LEAF_BLIGHT_to_label_3396.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3396.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3396.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3396.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9992165565490723,fixed,0.5,0.09137834821428571,0.09137834821428571,1,1.0,0.012755102040816327,True,high,True,train_candidate
to_label_3397,LEAF_BLIGHT_to_label_3397.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3397.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3397.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3397.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999971389770508,fixed,0.5,0.08189174107142858,0.08189174107142858,1,1.0,0.012595663265306123,True,high,True,train_candidate
to_label_3398,LEAF_BLIGHT_to_label_3398.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3398.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3398.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3398.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9984076619148254,fixed,0.5,0.09078045280612244,0.09078045280612244,1,1.0,0.01211734693877551,True,high,True,train_candidate
to_label_3399,LEAF_BLIGHT_to_label_3399.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3399.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3399.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3399.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999809265136719,fixed,0.5,0.12366470025510204,0.12366470025510204,1,1.0,0.014349489795918368,True,high,True,train_candidate
to_label_3401,LEAF_BLIGHT_to_label_3401.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3401.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3401.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3401.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9997381567955017,fixed,0.5,0.07790577168367346,0.07790577168367346,1,1.0,0.011639030612244899,True,high,True,train_candidate
to_label_3403,LEAF_BLIGHT_to_label_3403.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3403.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3403.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3403.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999986886978149,fixed,0.5,0.09944993622448979,0.09944993622448979,1,1.0,0.011439732142857142,True,high,True,train_candidate
to_label_3404,LEAF_BLIGHT_to_label_3404.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3404.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3404.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3404.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.999936580657959,fixed,0.5,0.10120376275510204,0.10120376275510204,1,1.0,0.009127869897959183,True,high,True,train_candidate
to_label_3405,LEAF_BLIGHT_to_label_3405.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3405.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3405.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3405.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9996970891952515,fixed,0.5,0.09996811224489796,0.09996811224489796,1,1.0,0.00785235969387755,True,high,True,train_candidate
to_label_3406,LEAF_BLIGHT_to_label_3406.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3406.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3406.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3406.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999880790710449,fixed,0.5,0.09759646045918367,0.09759646045918367,1,1.0,0.013392857142857142,True,high,True,train_candidate
to_label_3407,LEAF_BLIGHT_to_label_3407.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3407.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3407.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3407.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999719858169556,fixed,0.5,0.08095503826530612,0.08095503826530612,1,1.0,0.013512436224489796,True,high,True,train_candidate
to_label_3408,LEAF_BLIGHT_to_label_3408.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3408.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3408.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3408.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998888969421387,fixed,0.5,0.08773118622448979,0.08773118622448979,1,1.0,0.009685905612244899,True,high,True,train_candidate
to_label_3410,LEAF_BLIGHT_to_label_3410.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3410.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3410.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3410.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999531507492065,fixed,0.5,0.08250956632653061,0.08250956632653061,1,1.0,0.012276785714285714,True,high,True,train_candidate
to_label_3411,LEAF_BLIGHT_to_label_3411.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3411.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3411.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3411.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9996963739395142,fixed,0.5,0.14225924744897958,0.14225924744897958,1,1.0,0.016741071428571428,True,high,True,train_candidate
to_label_3412,LEAF_BLIGHT_to_label_3412.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3412.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3412.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3412.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998102784156799,fixed,0.5,0.09297273596938775,0.09297273596938775,1,1.0,0.012356505102040817,True,high,True,train_candidate
to_label_3413,LEAF_BLIGHT_to_label_3413.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3413.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3413.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3413.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9962165951728821,fixed,0.5,0.10283801020408163,0.10283801020408163,1,1.0,0.012914540816326531,True,high,True,train_candidate
to_label_3415,LEAF_BLIGHT_to_label_3415.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3415.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3415.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3415.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999761581420898,fixed,0.5,0.13006218112244897,0.13006218112244897,1,1.0,0.012834821428571428,True,high,True,train_candidate
to_label_3417,LEAF_BLIGHT_to_label_3417.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3417.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3417.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3417.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9998970031738281,fixed,0.5,0.10518973214285714,0.10518973214285714,1,1.0,0.008131377551020409,True,high,True,train_candidate
to_label_3418,LEAF_BLIGHT_to_label_3418.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3418.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3418.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3418.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9999656677246094,fixed,0.5,0.1531608737244898,0.1531608737244898,1,1.0,0.015784438775510203,True,high,True,train_candidate
to_label_3419,LEAF_BLIGHT_to_label_3419.jpg,E:\Master\thesis-clean\notebooks\data\raw\train\LEAF_BLIGHT\to_label_3419.jpg,E:\Master\thesis-clean\notebooks\data\processed_train\LEAF_BLIGHT_to_label_3419.jpg,E:\Master\thesis-clean\notebooks\data\pseudo_labels_train\LEAF_BLIGHT_to_label_3419.jpg_pseudo.png,LEAF_BLIGHT,3,3,3,0.9949356317520142,fixed,0.5,0.08480149872448979,0.08480149872448979,1,1.0,0.011957908163265306,True,high,True,train_candidate
